3.7612,0.8000,0.8600,1.1628,1.0,0.3400,1.0000,1.0000,1.0000,9.8742,1.1393
7.7588,0.3830,0.4490,2.1349,1.0,0.2384,0.3756,0.4468,0.7316,9.8742,1.1393
5.0239,0.4960,0.5800,1.6447,1.0,0.3480,0.5920,0.7920,1.0000,5.5797,1.5976
6.1821,0.4090,0.4600,2.0661,1.0,0.3390,0.5410,0.6160,1.0000,5.5797,1.5976
5.0173,0.5000,0.5800,1.6556,1.0,0.3600,0.5960,0.7960,1.0000,5.5797,1.5976
5.9839,0.3380,0.3730,2.5189,1.0,0.4520,0.6440,0.7030,1.0000,2.3979,1.5741
2.0794,0.7000,0.8000,1.2500,1.0,1.0000,1.0000,1.0000,1.0000,2.3979,1.5741
3.4012,0.4800,0.5800,1.6667,1.0,0.6000,1.0000,1.0000,1.0000,2.3979,1.5741
9.3078,0.1652,0.2087,4.5356,1.0,0.4152,0.5476,0.5999,0.7557,5.6699,1.6311
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,5.6699,1.6311
6.1696,0.4130,0.4620,2.0921,1.0,0.4110,0.5570,0.6220,1.0000,5.6699,1.6311
8.5694,0.2102,0.2515,3.7965,1.0,0.3741,0.5674,0.6260,0.7834,3.1781,1.2085
9.2884,0.1637,0.2054,4.6245,1.0,0.3740,0.5664,0.6235,0.7642,3.1781,1.2085
8.5863,0.2136,0.2565,3.7327,1.0,0.3749,0.5641,0.6208,0.7778,3.1781,1.2085
2.3026,1.0000,1.0000,1.0000,1.0,1.0000,1.0000,1.0000,1.0000,7.9359,1.1843
7.6709,0.3404,0.4080,2.3310,1.0,0.1908,0.3940,0.4758,0.7710,7.9359,1.1843
3.8286,0.8600,0.9200,1.0870,1.0,0.2800,1.0000,1.0000,1.0000,7.9359,1.1843
3.7377,0.7400,0.8400,1.1905,1.0,0.3600,1.0000,1.0000,1.0000,6.8659,1.2530
2.0794,0.7000,0.8000,1.2500,1.0,1.0000,1.0000,1.0000,1.0000,6.8659,1.2530
8.7715,0.2432,0.3049,3.1017,1.0,0.2651,0.4018,0.4684,0.6984,6.8659,1.2530
5.3845,0.8280,0.8600,1.1468,1.0,0.1640,0.3280,0.5280,1.0000,10.2813,0.8781
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,10.2813,0.8781
5.3936,0.8160,0.8720,1.1364,1.0,0.1360,0.3200,0.5200,1.0000,10.2813,0.8781
9.9597,0.1466,0.1978,4.7266,1.0,0.3821,0.5012,0.5434,0.6946,2.0794,1.0659
3.6636,0.7400,0.7600,1.2821,1.0,0.4200,1.0000,1.0000,1.0000,2.0794,1.0659
9.9597,0.1468,0.1973,4.7266,1.0,0.3806,0.4998,0.5415,0.6928,2.0794,1.0659
9.6003,0.2273,0.2808,3.3855,1.0,0.2862,0.4202,0.4759,0.6583,11.4426,1.0677
8.8735,0.2860,0.3412,2.8011,1.0,0.2898,0.4183,0.4723,0.6720,11.4426,1.0677
5.1240,0.6000,0.6480,1.4881,1.0,0.3320,0.5280,0.7280,1.0000,11.4426,1.0677
8.9871,0.2944,0.3802,2.5003,1.0,0.1665,0.2784,0.3401,0.5904,8.0010,0.9375
9.6402,0.2094,0.2860,3.2529,1.0,0.1631,0.2776,0.3382,0.5736,8.0010,0.9375
8.9906,0.2963,0.3807,2.4916,1.0,0.1583,0.2716,0.3351,0.5896,8.0010,0.9375
9.9775,0.2984,0.4079,2.3216,1.0,0.0603,0.1353,0.1784,0.3951,8.5061,0.8541
10.4309,0.2097,0.3126,2.9505,1.0,0.0615,0.1376,0.1800,0.3865,8.5061,0.8541
8.1831,0.6144,0.7034,1.3966,1.0,0.0648,0.1464,0.1936,0.4840,8.5061,0.8541
9.9103,0.1407,0.1887,4.9660,1.0,0.3588,0.5148,0.5645,0.7172,2.5649,1.1203
9.9072,0.1406,0.1883,4.9816,1.0,0.3582,0.5177,0.5662,0.7186,2.5649,1.1203
8.7005,0.2413,0.2875,3.3300,1.0,0.3627,0.5215,0.5706,0.7407,2.5649,1.1203
7.6138,0.3308,0.3884,2.4679,1.0,0.3054,0.4670,0.5336,0.7948,7.5148,1.3101
5.0814,0.5360,0.6280,1.5528,1.0,0.3200,0.5560,0.7560,1.0000,7.5148,1.3101
3.7612,0.7600,0.8600,1.1628,1.0,0.3400,1.0000,1.0000,1.0000,7.5148,1.3101
5.1059,0.5400,0.6440,1.5152,1.0,0.2880,0.5400,0.7400,1.0000,3.7136,0.8970
7.6880,0.3716,0.4188,2.2915,1.0,0.2556,0.4484,0.5248,0.7636,3.7136,0.8970
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,3.7136,0.8970
8.5977,0.2178,0.2600,3.6907,1.0,0.4513,0.5774,0.6247,0.7760,2.3026,1.6267
9.8353,0.1321,0.1762,5.3527,1.0,0.4467,0.5712,0.6177,0.7482,2.3026,1.6267
3.5553,0.5400,0.6800,1.4286,1.0,0.5000,1.0000,1.0000,1.0000,2.3026,1.6267
10.0055,0.1557,0.2086,4.5151,1.0,0.3362,0.4951,0.5438,0.6885,2.3979,0.9493
7.6440,0.3622,0.4036,2.3946,1.0,0.3424,0.5036,0.5558,0.7824,2.3979,0.9493
5.0173,0.5120,0.5840,1.6556,1.0,0.3680,0.5960,0.7960,1.0000,2.3979,0.9493
2.3026,1.0000,1.0000,1.0000,1.0,1.0000,1.0000,1.0000,1.0000,6.3596,1.0281
9.7997,0.1240,0.1650,5.5469,1.0,0.3120,0.4572,0.5229,0.7300,6.3596,1.0281
5.0434,0.5360,0.5880,1.6129,1.0,0.3760,0.5800,0.7800,1.0000,6.3596,1.0281
9.7480,0.1216,0.1601,5.8411,1.0,0.3396,0.5588,0.6140,0.7696,6.4816,1.6783
9.7522,0.1218,0.1609,5.8167,1.0,0.3420,0.5612,0.6147,0.7688,6.4816,1.6783
6.0730,0.3600,0.4090,2.3041,1.0,0.3470,0.5920,0.6660,1.0000,6.4816,1.6783
8.7078,0.2411,0.2889,3.3058,1.0,0.2767,0.4788,0.5526,0.7361,3.7377,0.9823
7.5694,0.3214,0.3688,2.5800,1.0,0.2726,0.4836,0.5608,0.8124,3.7377,0.9823
6.2403,0.4290,0.4890,1.9493,1.0,0.2850,0.5030,0.5870,1.0000,3.7377,0.9823
6.2729,0.4480,0.5120,1.8868,1.0,0.3340,0.4880,0.5700,1.0000,11.1107,1.4559
6.2046,0.4260,0.4750,2.0202,1.0,0.3460,0.5360,0.6050,1.0000,11.1107,1.4559
8.7068,0.2366,0.2875,3.3091,1.0,0.3326,0.4802,0.5410,0.7322,11.1107,1.4559
3.8067,0.8200,0.9000,1.1111,1.0,0.3000,1.0000,1.0000,1.0000,10.1947,1.0206
10.1508,0.1761,0.2394,3.9046,1.0,0.2248,0.3513,0.4055,0.6119,10.1947,1.0206
3.7842,0.8200,0.8800,1.1364,1.0,0.3200,1.0000,1.0000,1.0000,10.1947,1.0206
9.1371,0.1414,0.1761,5.3798,1.0,0.4801,0.6445,0.6819,0.8066,6.6746,1.7227
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,6.6746,1.7227
4.8442,0.4320,0.4680,1.9685,1.0,0.4720,0.6920,0.8920,1.0000,6.6746,1.7227
6.1862,0.4050,0.4670,2.0576,1.0,0.3650,0.5330,0.6140,1.0000,7.0622,1.7157
6.2246,0.4290,0.4870,1.9802,1.0,0.3560,0.5190,0.5950,1.0000,7.0622,1.7157
3.6636,0.7000,0.7800,1.2821,1.0,0.4200,1.0000,1.0000,1.0000,7.0622,1.7157
6.0799,0.3760,0.4220,2.2883,1.0,0.4610,0.6020,0.6630,1.0000,1.7918,1.6906
6.0113,0.3370,0.3910,2.4510,1.0,0.4740,0.6210,0.6920,1.0000,1.7918,1.6906
9.2931,0.1651,0.2059,4.6028,1.0,0.4601,0.5791,0.6210,0.7639,1.7918,1.6906
9.2636,0.1605,0.2007,4.7407,1.0,0.4668,0.6035,0.6425,0.7733,1.6094,1.0348
9.2497,0.1583,0.1973,4.8072,1.0,0.4681,0.6041,0.6429,0.7768,1.6094,1.0348
8.5601,0.2094,0.2504,3.8322,1.0,0.4629,0.6001,0.6381,0.7875,1.6094,1.0348
5.4510,0.8840,0.9320,1.0730,1.0,0.1000,0.2680,0.4680,1.0000,9.6729,0.8484
10.0266,0.3280,0.4335,2.2103,1.0,0.0943,0.1703,0.2123,0.4058,9.6729,0.8484
6.7226,0.7700,0.8250,1.2034,1.0,0.1110,0.2080,0.2690,1.0000,9.6729,0.8484
3.6889,0.7400,0.7800,1.2500,1.0,0.4000,1.0000,1.0000,1.0000,11.0015,1.4921
9.4661,0.1919,0.2429,3.8715,1.0,0.2674,0.4191,0.4884,0.6960,11.0015,1.4921
9.4804,0.1948,0.2471,3.8165,1.0,0.2648,0.4172,0.4858,0.6921,11.0015,1.4921
6.2403,0.4180,0.4910,1.9493,1.0,0.2780,0.4850,0.5870,1.0000,6.1485,1.3038
8.5702,0.1990,0.2469,3.7936,1.0,0.2733,0.4726,0.5524,0.7718,6.1485,1.3038
9.7433,0.1196,0.1565,5.8685,1.0,0.2709,0.4660,0.5478,0.7570,6.1485,1.3038
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,6.2422,1.5614
6.1570,0.4060,0.4480,2.1186,1.0,0.3300,0.5620,0.6280,1.0000,6.2422,1.5614
3.6636,0.6400,0.7600,1.2821,1.0,0.4200,1.0000,1.0000,1.0000,6.2422,1.5614
5.0499,0.5280,0.6000,1.6026,1.0,0.3480,0.5760,0.7760,1.0000,10.3950,1.6165
8.5807,0.2104,0.2519,3.7538,1.0,0.3530,0.5232,0.5924,0.7775,10.3950,1.6165
9.7972,0.1277,0.1682,5.5608,1.0,0.3562,0.5234,0.5895,0.7564,10.3950,1.6165
8.6898,0.2315,0.2812,3.3659,1.0,0.3513,0.4837,0.5391,0.7373,10.5971,1.5646
6.2383,0.4420,0.4970,1.9531,1.0,0.3660,0.5180,0.5880,1.0000,10.5971,1.5646
7.6128,0.3328,0.3916,2.4704,1.0,0.3546,0.4904,0.5418,0.7952,10.5971,1.5646
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,7.2876,1.0475
9.5087,0.1877,0.2500,3.7103,1.0,0.2132,0.3499,0.4147,0.6454,7.2876,1.0475
9.9887,0.1438,0.1985,4.5918,1.0,0.2150,0.3490,0.4123,0.6387,7.2876,1.0475
3.5553,0.6200,0.6800,1.4286,1.0,0.5000,1.0000,1.0000,1.0000,1.6094,0.8747
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,1.6094,0.8747
8.8664,0.2941,0.3449,2.8209,1.0,0.4188,0.5110,0.5442,0.6851,1.6094,0.8747
8.6510,0.2262,0.2727,3.4990,1.0,0.3132,0.5039,0.5719,0.7546,3.6636,1.2304
6.2166,0.4230,0.4800,1.9960,1.0,0.3100,0.5210,0.5990,1.0000,3.6636,1.2304
9.3598,0.1753,0.2194,4.3059,1.0,0.3113,0.4999,0.5656,0.7413,3.6636,1.2304
5.2470,0.6680,0.7480,1.3158,1.0,0.2160,0.4400,0.6400,1.0000,7.7450,1.2918
10.0131,0.1507,0.2063,4.4811,1.0,0.2026,0.3513,0.4217,0.6523,7.7450,1.2918
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,7.7450,1.2918
9.1362,0.3740,0.4471,2.1540,1.0,0.1681,0.2833,0.3333,0.5454,10.9184,0.9658
9.8560,0.2911,0.3639,2.6216,1.0,0.1644,0.2854,0.3320,0.5327,10.9184,0.9658
5.2257,0.6760,0.7280,1.3441,1.0,0.2640,0.4560,0.6560,1.0000,10.9184,0.9658
5.2417,0.6600,0.7400,1.3228,1.0,0.2160,0.4440,0.6440,1.0000,10.0636,1.2137
5.1533,0.6040,0.6760,1.4451,1.0,0.2920,0.5080,0.7080,1.0000,10.0636,1.2137
10.1048,0.1693,0.2286,4.0885,1.0,0.2208,0.3707,0.4342,0.6328,10.0636,1.2137
3.7136,0.7200,0.8200,1.2195,1.0,0.3800,1.0000,1.0000,1.0000,7.4691,1.3854
7.6820,0.3558,0.4140,2.3052,1.0,0.2440,0.4146,0.4918,0.7662,7.4691,1.3854
3.8501,0.9000,0.9400,1.0638,1.0,0.2600,1.0000,1.0000,1.0000,7.4691,1.3854
2.3026,1.0000,1.0000,1.0000,1.0,1.0000,1.0000,1.0000,1.0000,9.5638,0.9721
3.8286,0.8400,0.9200,1.0870,1.0,0.2800,1.0000,1.0000,1.0000,9.5638,0.9721
2.3026,1.0000,1.0000,1.0000,1.0,1.0000,1.0000,1.0000,1.0000,9.5638,0.9721
10.2239,0.1916,0.2621,3.6292,1.0,0.3775,0.4507,0.4802,0.6065,1.9459,0.8586
9.7209,0.2547,0.3218,3.0007,1.0,0.3781,0.4522,0.4828,0.6128,1.9459,0.8586
4.9836,0.5360,0.5600,1.7123,1.0,0.4480,0.6160,0.8160,1.0000,1.9459,0.8586
3.5264,0.5400,0.6600,1.4706,1.0,0.5200,1.0000,1.0000,1.0000,2.3979,1.7693
1.6094,0.4000,0.4000,2.0000,1.0,1.0000,1.0000,1.0000,1.0000,2.3979,1.7693
8.6396,0.2253,0.2690,3.5392,1.0,0.3805,0.5208,0.5806,0.7601,2.3979,1.7693
9.3174,0.1613,0.2074,4.4924,1.0,0.2755,0.4659,0.5403,0.7379,6.5043,1.2773
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,6.5043,1.2773
4.9972,0.4520,0.5640,1.6892,1.0,0.3240,0.6080,0.8080,1.0000,6.5043,1.2773
7.5229,0.3066,0.3536,2.7027,1.0,0.3650,0.5230,0.5864,0.8300,8.9259,1.5627
1.7918,0.4000,0.6000,1.6667,1.0,1.0000,1.0000,1.0000,1.0000,8.9259,1.5627
9.3499,0.1708,0.2166,4.3486,1.0,0.3516,0.5162,0.5741,0.7388,8.9259,1.5627
5.0434,0.5520,0.6000,1.6129,1.0,0.3800,0.5800,0.7800,1.0000,7.9233,1.7154
5.0304,0.5280,0.5960,1.6340,1.0,0.3840,0.5880,0.7880,1.0000,7.9233,1.7154
8.6699,0.2291,0.2774,3.4335,1.0,0.3877,0.5154,0.5716,0.7466,7.9233,1.7154
3.8918,0.9600,0.9800,1.0204,1.0,0.2200,1.0000,1.0000,1.0000,5.6768,0.8477
9.7248,0.2522,0.3179,2.9892,1.0,0.1599,0.2893,0.3475,0.5976,5.6768,0.8477
10.2223,0.1899,0.2603,3.6349,1.0,0.1605,0.2894,0.3493,0.5976,5.6768,0.8477
8.9990,0.3194,0.3861,2.4707,1.0,0.1867,0.3204,0.3802,0.6099,10.3918,1.0709
7.8563,0.4302,0.5000,1.9365,1.0,0.1936,0.3390,0.4022,0.6836,10.3918,1.0709
9.6990,0.2420,0.3080,3.0673,1.0,0.1836,0.3178,0.3777,0.5960,10.3918,1.0709
2.3026,1.0000,1.0000,1.0000,1.0,1.0000,1.0000,1.0000,1.0000,6.5709,0.9956
7.7262,0.3466,0.4310,2.2056,1.0,0.1840,0.3356,0.4128,0.7466,6.5709,0.9956
5.2470,0.6600,0.7480,1.3158,1.0,0.2200,0.4400,0.6400,1.0000,6.5709,0.9956
7.3969,0.2658,0.3132,3.0656,1.0,0.4448,0.5918,0.6414,0.8738,8.5929,1.7445
7.3926,0.2740,0.3118,3.0788,1.0,0.4500,0.6054,0.6558,0.8752,8.5929,1.7445
3.4657,0.4800,0.6200,1.5625,1.0,0.5600,1.0000,1.0000,1.0000,8.5929,1.7445
7.7341,0.3694,0.4386,2.1882,1.0,0.2376,0.3830,0.4508,0.7430,8.1591,1.1168
9.9812,0.1436,0.1993,4.6262,1.0,0.2464,0.3885,0.4523,0.6586,8.1591,1.1168
6.3172,0.4570,0.5340,1.8051,1.0,0.2730,0.4490,0.5460,1.0000,8.1591,1.1168
3.7612,0.7800,0.8600,1.1628,1.0,0.3400,1.0000,1.0000,1.0000,8.0671,1.3147
3.7842,0.8400,0.8800,1.1364,1.0,0.3200,1.0000,1.0000,1.0000,8.0671,1.3147
10.0115,0.1527,0.2078,4.4881,1.0,0.2808,0.4354,0.4888,0.6677,8.0671,1.3147
9.3547,0.1729,0.2191,4.3279,1.0,0.3821,0.5465,0.5894,0.7406,2.0794,1.5445
8.6466,0.2266,0.2722,3.5143,1.0,0.3843,0.5466,0.5941,0.7575,2.0794,1.5445
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,2.0794,1.5445
5.3181,0.7480,0.8080,1.2255,1.0,0.1960,0.3840,0.5840,1.0000,10.8394,0.9545
5.3891,0.8280,0.8640,1.1416,1.0,0.1560,0.3240,0.5240,1.0000,10.8394,0.9545
3.8286,0.8800,0.9200,1.0870,1.0,0.2800,1.0000,1.0000,1.0000,10.8394,0.9545
7.5873,0.3010,0.3768,2.5342,1.0,0.2546,0.4340,0.5066,0.8054,6.6708,1.0605
5.1705,0.6000,0.6800,1.4205,1.0,0.2600,0.4960,0.6960,1.0000,6.6708,1.0605
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,6.6708,1.0605
6.1225,0.3880,0.4370,2.1930,1.0,0.3970,0.5760,0.6440,1.0000,3.5264,1.7592
9.3161,0.1680,0.2101,4.4984,1.0,0.3861,0.5384,0.5937,0.7554,3.5264,1.7592
8.6063,0.2183,0.2598,3.6590,1.0,0.3885,0.5401,0.5971,0.7717,3.5264,1.7592
9.4394,0.1869,0.2380,3.9765,1.0,0.3259,0.4731,0.5334,0.7088,6.6593,1.5262
9.9188,0.1413,0.1898,4.9239,1.0,0.3259,0.4765,0.5364,0.7104,6.6593,1.5262
7.6173,0.3378,0.3890,2.4594,1.0,0.3306,0.4758,0.5394,0.7934,6.6593,1.5262
9.3723,0.1767,0.2219,4.2524,1.0,0.3757,0.5142,0.5679,0.7333,10.8193,1.5310
8.6830,0.2313,0.2811,3.3887,1.0,0.3674,0.4998,0.5555,0.7410,10.8193,1.5310
2.3026,1.0000,1.0000,1.0000,1.0,1.0000,1.0000,1.0000,1.0000,10.8193,1.5310
5.0689,0.5400,0.6120,1.5723,1.0,0.3400,0.5640,0.7640,1.0000,3.3322,1.1109
5.0999,0.5720,0.6360,1.5244,1.0,0.3360,0.5440,0.7440,1.0000,3.3322,1.1109
9.9552,0.1450,0.1972,4.7479,1.0,0.3312,0.4732,0.5304,0.6952,3.3322,1.1109
8.9996,0.3360,0.3958,2.4691,1.0,0.3251,0.4494,0.4825,0.6260,2.3979,0.8530
5.1358,0.6200,0.6520,1.4706,1.0,0.3400,0.5200,0.7200,1.0000,2.3979,0.8530
5.0999,0.5920,0.6280,1.5244,1.0,0.3480,0.5440,0.7440,1.0000,2.3979,0.8530
9.4112,0.1772,0.2292,4.0903,1.0,0.2924,0.4328,0.5036,0.7080,6.5338,1.6543
8.7257,0.2396,0.2919,3.2473,1.0,0.2930,0.4405,0.5108,0.7237,6.5338,1.6543
7.6173,0.3232,0.3870,2.4594,1.0,0.2978,0.4374,0.5132,0.7934,6.5338,1.6543
9.3487,0.1719,0.2166,4.3539,1.0,0.3285,0.4954,0.5657,0.7403,8.9766,1.2928
5.0626,0.5400,0.6160,1.5823,1.0,0.3280,0.5680,0.7680,1.0000,8.9766,1.2928
3.6636,0.6400,0.7800,1.2821,1.0,0.4200,1.0000,1.0000,1.0000,8.9766,1.2928
2.0794,0.7000,0.8000,1.2500,1.0,1.0000,1.0000,1.0000,1.0000,1.9459,1.1454
6.1137,0.3930,0.4390,2.2124,1.0,0.4570,0.5890,0.6480,1.0000,1.9459,1.1454
7.5326,0.3162,0.3610,2.6767,1.0,0.4458,0.5480,0.5970,0.8264,1.9459,1.1454
5.2983,0.7080,0.7920,1.2500,1.0,0.1800,0.4000,0.6000,1.0000,6.0064,0.9397
3.7377,0.7000,0.8400,1.1905,1.0,0.3600,1.0000,1.0000,1.0000,6.0064,0.9397
7.7605,0.3668,0.4474,2.1313,1.0,0.1576,0.3300,0.4080,0.7308,6.0064,0.9397
5.0106,0.4920,0.5720,1.6667,1.0,0.3680,0.6000,0.8000,1.0000,4.8040,1.2806
6.1003,0.3610,0.4300,2.2422,1.0,0.3950,0.5650,0.6540,1.0000,4.8040,1.2806
8.4812,0.1915,0.2271,4.1468,1.0,0.3716,0.5557,0.6251,0.8088,4.8040,1.2806
5.1930,0.6360,0.7080,1.3889,1.0,0.2760,0.4800,0.6800,1.0000,7.1907,1.0022
6.4052,0.5100,0.5870,1.6529,1.0,0.2370,0.4000,0.4950,1.0000,7.1907,1.0022
8.8033,0.2460,0.3138,3.0048,1.0,0.2407,0.3822,0.4453,0.6804,7.1907,1.0022
3.8501,0.8800,0.9400,1.0638,1.0,0.2600,1.0000,1.0000,1.0000,8.6092,1.3146
5.1299,0.5920,0.6600,1.4793,1.0,0.3200,0.5240,0.7240,1.0000,8.6092,1.3146
7.7142,0.3674,0.4296,2.2321,1.0,0.2700,0.4054,0.4732,0.7520,8.6092,1.3146
4.9273,0.4640,0.5240,1.8116,1.0,0.4320,0.6480,0.8480,1.0000,7.9841,1.3226
7.4442,0.2886,0.3292,2.9240,1.0,0.4506,0.5846,0.6344,0.8580,7.9841,1.3226
9.2646,0.1573,0.1996,4.7357,1.0,0.4353,0.5739,0.6199,0.7668,7.9841,1.3226
6.0474,0.3620,0.4050,2.3641,1.0,0.4560,0.6160,0.6770,1.0000,2.1972,1.7140
3.6376,0.6800,0.7400,1.3158,1.0,0.4400,1.0000,1.0000,1.0000,2.1972,1.7140
7.4325,0.2838,0.3256,2.9586,1.0,0.4568,0.5968,0.6406,0.8620,2.1972,1.7140
8.8294,0.2626,0.3244,2.9274,1.0,0.2520,0.3921,0.4560,0.6794,8.8628,1.1499
8.8472,0.2687,0.3306,2.8756,1.0,0.2483,0.3901,0.4536,0.6733,8.8628,1.1499
5.2523,0.6800,0.7400,1.3089,1.0,0.2200,0.4360,0.6360,1.0000,8.8628,1.1499
7.5949,0.3166,0.3796,2.5151,1.0,0.2942,0.4536,0.5216,0.8024,6.0661,1.1403
2.1972,0.8000,0.9000,1.1111,1.0,1.0000,1.0000,1.0000,1.0000,6.0661,1.1403
8.6893,0.2266,0.2791,3.3676,1.0,0.2880,0.4415,0.5096,0.7328,6.0661,1.1403
5.4424,0.8680,0.9240,1.0823,1.0,0.1000,0.2760,0.4760,1.0000,10.3386,0.8551
